"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-32.36-intel-s-cloud.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output dstatoutput_load_gen_again.csv",,,,"Date:","17 Oct 2019 12:50:09 MDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","77","78","79","int","csw","used","free","lis","act","syn","tim","clo"
17-10 14:07:38,0.062,0.125,99.813,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,538,836,0,1,0,90,153,0,3221221376,10,9,0,0,0
17-10 14:07:39,0.062,0.062,99.875,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,545,614,0,0,0,104,181,0,3221221376,10,9,0,0,0
17-10 14:07:40,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,246,606,0,0,0,89,151,0,3221221376,10,9,0,0,0
17-10 14:07:41,0,0.125,99.875,0,0,696479744,65109934080,191041536,1239318528,0,32768,0,4,477,836,0,1,0,106,185,0,3221221376,10,9,0,0,0
17-10 14:07:42,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,32768,0,8,1036,630,0,0,0,100,159,0,3221221376,10,9,0,0,0
17-10 14:07:43,0.062,0.062,99.875,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,425,622,0,0,0,130,207,0,3221221376,10,9,0,0,0
17-10 14:07:44,0.062,0.125,99.813,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,538,938,0,1,0,93,156,0,3221221376,10,9,0,0,0
17-10 14:07:45,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,904,1712,0,0,0,94,152,0,3221221376,10,9,0,0,0
17-10 14:07:46,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,426,606,0,0,0,100,173,0,3221221376,10,9,0,0,0
17-10 14:07:47,0.062,0.125,99.750,0.062,0,696479744,65109934080,191041536,1239318528,0,32768,0,6,425,606,0,0,0,112,191,0,3221221376,10,9,0,0,0
17-10 14:07:48,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,358,852,0,1,0,92,149,0,3221221376,10,9,0,0,0
17-10 14:07:49,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,305,614,0,0,0,83,148,0,3221221376,10,9,0,0,0
17-10 14:07:50,0.062,0.125,99.813,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,306,606,0,0,0,80,143,0,3221221376,10,9,0,0,0
17-10 14:07:51,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,477,836,0,1,0,113,205,0,3221221376,10,9,0,0,0
17-10 14:07:52,0,0.063,99.937,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,486,614,0,0,0,87,150,0,3221221376,10,9,0,0,0
17-10 14:07:53,0.062,0.125,99.813,0,0,696479744,65109934080,191041536,1239318528,0,24576,0,4,820,606,0,0,0,128,198,0,3221221376,10,9,0,0,0
17-10 14:07:54,0.062,0.062,99.875,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,538,852,0,1,0,89,150,0,3221221376,10,9,0,0,0
17-10 14:07:55,0,0.062,99.938,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,545,614,0,0,0,103,179,0,3221221376,10,9,0,0,0
17-10 14:07:56,0.063,0.063,99.875,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,1864,606,0,0,0,114,176,0,3221221376,10,9,0,0,0
17-10 14:07:57,0,0.125,99.875,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,305,606,0,0,0,84,145,0,3221221376,10,9,0,0,0
17-10 14:07:58,0.062,0.062,99.875,0,0,696479744,65109934080,191041536,1239318528,0,0,0,0,632,836,0,1,0,92,159,0,3221221376,10,9,0,0,0
17-10 14:07:59,0,0.125,99.875,0,0,696479744,65109934080,191041536,1239318528,0,24576,0,4,2223,614,0,0,0,148,222,0,3221221376,10,9,0,0,0
17-10 14:08:00,0,0.063,99.937,0,0,696446976,65109966848,191041536,1239318528,0,0,0,0,1095,622,0,0,0,108,171,0,3221221376,10,9,0,0,0
17-10 14:08:01,0.125,0.125,99.750,0,0,696446976,65109966848,191041536,1239318528,0,0,0,0,1265,836,0,1,0,106,192,0,3221221376,10,9,0,0,0
17-10 14:08:02,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,760,614,0,0,0,92,164,0,3221221376,10,9,0,0,0
17-10 14:08:03,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,32768,0,4,888,726,0,0,0,130,205,0,3221221376,10,9,0,0,0
17-10 14:08:04,0.062,0.125,99.813,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,418,852,0,1,0,90,154,0,3221221376,10,9,0,0,0
17-10 14:08:05,0.062,0.062,99.812,0.062,0,696442880,65109966848,191041536,1239322624,0,73728,0,6,485,614,0,0,0,95,163,0,3221221376,10,9,0,0,0
17-10 14:08:06,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,306,622,0,0,0,89,161,0,3221221376,10,9,0,0,0
17-10 14:08:07,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,665,606,0,0,0,105,181,0,3221221376,10,9,0,0,0
17-10 14:08:08,0,0.062,99.938,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,418,836,0,1,0,88,155,0,3221221376,10,9,0,0,0
17-10 14:08:09,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,305,614,0,0,0,82,145,0,3221221376,10,9,0,0,0
17-10 14:08:10,0.062,0.125,99.812,0,0,696442880,65109966848,191041536,1239322624,0,32768,0,4,306,606,0,0,0,94,158,0,3221221376,10,9,0,0,0
17-10 14:08:11,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,477,852,0,1,0,116,205,0,3221221376,10,9,0,0,0
17-10 14:08:12,0.062,0.062,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,606,776,0,0,0,89,147,0,3221221376,10,9,0,0,0
17-10 14:08:13,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,671,1764,0,0,0,99,157,0,3221221376,10,9,0,0,0
17-10 14:08:14,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,933,836,0,1,0,96,157,0,3221221376,10,9,0,0,0
17-10 14:08:15,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,1793,819,0,0,0,152,228,0,3221221376,10,9,0,0,0
17-10 14:08:16,0.062,0.062,99.813,0.062,0,696442880,65109966848,191041536,1239322624,0,24576,0,4,426,606,0,0,0,107,182,0,3221221376,10,9,0,0,0
17-10 14:08:17,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,245,622,0,0,0,79,143,0,3221221376,10,9,0,0,0
17-10 14:08:18,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,40960,0,10,478,836,0,1,0,94,153,0,3221221376,10,9,0,0,0
17-10 14:08:19,0.062,0.062,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,365,630,0,0,0,118,199,0,3221221376,10,9,0,0,0
17-10 14:08:20,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,426,606,0,0,0,86,146,0,3221221376,10,9,0,0,0
17-10 14:08:21,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,1172,836,0,1,0,111,181,0,3221221376,10,9,0,0,0
17-10 14:08:22,0.062,0.062,99.875,0,0,696442880,65109966848,191041536,1239322624,0,24576,0,4,580,614,0,0,0,94,161,0,3221221376,10,9,0,0,0
17-10 14:08:23,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,819,622,0,0,0,118,197,0,3221221376,10,9,0,0,0
17-10 14:08:24,0.062,0.062,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,538,836,0,1,0,94,163,0,3221221376,10,9,0,0,0
17-10 14:08:25,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,425,614,0,0,0,83,143,0,3221221376,10,9,0,0,0
17-10 14:08:26,0,0.125,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,1050,606,0,0,0,121,192,0,3221221376,10,9,0,0,0
17-10 14:08:27,0.062,0.062,99.875,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,880,710,0,0,0,124,197,0,3221221376,10,9,0,0,0
17-10 14:08:28,0.062,0.062,99.875,0,0,696442880,65109966848,191041536,1239322624,0,24576,0,4,358,836,0,1,0,97,153,0,3221221376,10,9,0,0,0
17-10 14:08:29,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,1169,630,0,0,0,101,155,0,3221221376,10,9,0,0,0
17-10 14:08:30,0,0.063,99.937,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,246,606,0,0,0,82,145,0,3221221376,10,9,0,0,0
17-10 14:08:31,0.062,0.125,99.813,0,0,696442880,65109966848,191041536,1239322624,0,0,0,0,957,836,0,1,0,123,205,0,3221221376,10,9,0,0,0
17-10 14:08:32,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,581,614,0,0,0,89,153,0,3221221376,10,9,0,0,0
17-10 14:08:33,0.062,0.125,99.813,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,2132,606,0,0,0,130,189,0,3221221376,10,9,0,0,0
17-10 14:08:34,0,0.063,99.875,0.063,0,696438784,65109966848,191041536,1239326720,0,90112,0,10,658,836,0,1,0,103,165,0,3221221376,10,9,0,0,0
17-10 14:08:35,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,425,630,0,0,0,102,179,0,3221221376,10,9,0,0,0
17-10 14:08:36,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,701,606,0,0,0,102,175,0,3221221376,10,9,0,0,0
17-10 14:08:37,0,0.125,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,425,606,0,0,0,80,138,0,3221221376,10,9,0,0,0
17-10 14:08:38,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,418,836,0,1,0,86,149,0,3221221376,10,9,0,0,0
17-10 14:08:39,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,32768,0,4,245,614,0,0,0,109,195,0,3221221376,10,9,0,0,0
17-10 14:08:40,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,546,724,0,0,0,90,153,0,3221221376,10,9,0,0,0
17-10 14:08:41,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,681,1934,0,1,0,99,171,0,3221221376,10,9,0,0,0
17-10 14:08:42,0,0.125,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,246,614,0,0,0,82,143,0,3221221376,10,9,0,0,0
17-10 14:08:43,0,0.125,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,305,606,0,0,0,108,187,0,3221221376,10,9,0,0,0
17-10 14:08:44,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,478,836,0,1,0,89,175,0,3221221376,10,9,0,0,0
17-10 14:08:45,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,32768,0,4,1000,674,0,0,0,106,169,0,3221221376,10,9,0,0,0
17-10 14:08:46,0,0.125,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,521,622,0,0,0,85,149,0,3221221376,10,9,0,0,0
17-10 14:08:47,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,485,606,0,0,0,101,177,0,3221221376,10,9,0,0,0
17-10 14:08:48,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,538,836,0,1,0,92,154,0,3221221376,10,9,0,0,0
17-10 14:08:49,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,8192,0,2,545,614,0,0,0,104,171,0,3221221376,10,9,0,0,0
17-10 14:08:50,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,581,622,0,0,0,90,154,0,3221221376,10,9,0,0,0
17-10 14:08:51,0.062,0.125,99.750,0.062,0,696438784,65109966848,191041536,1239326720,0,32768,0,4,717,836,0,1,0,119,195,0,3221221376,10,9,0,0,0
17-10 14:08:52,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,186,630,0,0,0,80,141,0,3221221376,10,9,0,0,0
17-10 14:08:53,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,485,606,0,0,0,95,154,0,3221221376,10,9,0,0,0
17-10 14:08:54,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,32768,0,8,298,836,0,1,0,102,179,0,3221221376,10,9,0,0,0
17-10 14:08:55,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,365,630,0,0,0,105,183,0,3221221376,10,9,0,0,0
17-10 14:08:56,0,0.125,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,821,672,0,0,0,96,159,0,3221221376,10,9,0,0,0
17-10 14:08:57,0.062,0.062,99.875,0,0,696438784,65109966848,191041536,1239326720,0,24576,0,4,545,606,0,0,0,95,157,0,3221221376,10,9,0,0,0
17-10 14:08:58,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,598,852,0,1,0,90,150,0,3221221376,10,9,0,0,0
17-10 14:08:59,0,0.125,99.875,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,545,614,0,0,0,111,195,0,3221221376,10,9,0,0,0
17-10 14:09:00,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,426,606,0,0,0,87,145,0,3221221376,10,9,0,0,0
17-10 14:09:01,0.062,0.125,99.813,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,537,836,0,1,0,89,153,0,3221221376,10,9,0,0,0
17-10 14:09:02,0,0.063,99.937,0,0,696438784,65109966848,191041536,1239326720,0,0,0,0,306,614,0,0,0,82,146,0,3221221376,10,9,0,0,0
17-10 14:09:03,0,0.125,99.813,0.062,0,696434688,65109966848,191041536,1239330816,0,65536,0,6,1102,606,0,0,0,133,217,0,3221221376,10,9,0,0,0
17-10 14:09:04,0.062,0.062,99.875,0,0,696434688,65109966848,191041536,1239330816,0,40960,0,4,1188,918,0,1,0,117,192,0,3221221376,10,9,0,0,0
17-10 14:09:05,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,639,630,0,0,0,95,161,0,3221221376,10,9,0,0,0
17-10 14:09:06,0.062,0.062,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,915,606,0,0,0,95,161,0,3221221376,10,9,0,0,0
17-10 14:09:07,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,485,606,0,0,0,102,181,0,3221221376,10,9,0,0,0
17-10 14:09:08,0,0.125,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,298,938,0,1,0,87,155,0,3221221376,10,9,0,0,0
17-10 14:09:09,0.062,0.062,99.875,0,0,696434688,65109966848,191041536,1239330816,0,32768,0,4,725,3484,0,0,0,108,177,0,3221221376,10,9,0,0,0
17-10 14:09:10,0.062,0.062,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,186,622,0,0,0,82,147,0,3221221376,10,9,0,0,0
17-10 14:09:11,0,0.125,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,597,836,0,1,0,112,185,0,3221221376,10,9,0,0,0
17-10 14:09:12,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,426,614,0,0,0,90,145,0,3221221376,10,9,0,0,0
17-10 14:09:13,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,4145,606,0,0,0,154,155,0,3221221376,10,9,0,0,0
17-10 14:09:14,0.062,0.125,99.813,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,1498,836,0,1,0,117,174,0,3221221376,10,9,0,0,0
17-10 14:09:15,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,24576,0,4,185,614,0,0,0,109,191,0,3221221376,10,9,0,0,0
17-10 14:09:16,0.062,0.062,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,186,682,0,0,0,98,157,0,3221221376,10,9,0,0,0
17-10 14:09:17,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,365,606,0,0,0,82,147,0,3221221376,10,9,0,0,0
17-10 14:09:18,0.062,0.062,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,633,836,0,1,0,92,157,0,3221221376,10,9,0,0,0
17-10 14:09:19,0.062,0.125,99.813,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,185,614,0,0,0,109,204,0,3221221376,10,9,0,0,0
17-10 14:09:20,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,8192,0,2,66,606,0,0,0,90,151,0,3221221376,10,9,0,0,0
17-10 14:09:21,0,0.062,99.875,0.062,0,696434688,65109966848,191041536,1239330816,0,24576,0,4,537,852,0,1,0,96,161,0,3221221376,10,9,0,0,0
17-10 14:09:22,0.062,0.062,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,246,630,0,0,0,81,141,0,3221221376,10,9,0,0,0
17-10 14:09:23,0,0.125,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,305,606,0,0,0,106,188,0,3221221376,10,9,0,0,0
17-10 14:09:24,0.062,0.125,99.813,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,358,836,0,1,0,102,175,0,3221221376,10,9,0,0,0
17-10 14:09:25,0,0.125,99.875,0,0,696307712,65110093824,191041536,1239330816,0,0,0,0,769,842,0,0,0,134,180,0,3221221376,10,9,0,0,0
17-10 14:09:26,0,0.063,99.937,0,0,696442880,65109958656,191041536,1239330816,0,0,0,0,915,606,0,0,0,103,173,0,3221221376,10,9,0,0,0
17-10 14:09:27,0.063,0.063,99.875,0,0,696442880,65109958656,191041536,1239330816,0,32768,0,4,759,606,0,0,0,116,199,0,3221221376,10,9,0,0,0
17-10 14:09:28,0,0.063,99.937,0,0,696442880,65109958656,191041536,1239330816,0,0,0,0,598,852,0,1,0,90,156,0,3221221376,10,9,0,0,0
17-10 14:09:29,0.062,0.125,99.813,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,305,614,0,0,0,92,167,0,3221221376,10,9,0,0,0
17-10 14:09:30,0,0.062,99.938,0,0,696434688,65109966848,191041536,1239330816,0,40960,0,10,306,606,0,0,0,92,151,0,3221221376,10,9,0,0,0
17-10 14:09:31,0,0.063,99.937,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,537,852,0,1,0,100,174,0,3221221376,10,9,0,0,0
17-10 14:09:32,0,0.125,99.875,0,0,696434688,65109966848,191041536,1239330816,0,0,0,0,461,614,0,0,0,90,157,0,3221221376,10,9,0,0,0
17-10 14:09:33,0.062,0.125,99.750,0.062,0,696434688,65109966848,191041536,1239330816,0,24576,0,4,648,606,0,0,0,109,177,0,3221221376,10,9,0,0,0
17-10 14:09:34,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,418,852,0,1,0,98,178,0,3221221376,10,9,0,0,0
17-10 14:09:35,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,16384,0,4,485,614,0,0,0,110,187,0,3221221376,10,9,0,0,0
17-10 14:09:36,0.062,0.125,99.813,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,796,724,0,0,0,97,164,0,3221221376,10,9,0,0,0
17-10 14:09:37,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,766,1704,0,0,0,90,153,0,3221221376,10,9,0,0,0
17-10 14:09:38,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,692,836,0,1,0,93,158,0,3221221376,10,9,0,0,0
17-10 14:09:39,0,0.125,99.875,0,0,696430592,65109966848,191041536,1239334912,0,73728,0,6,365,614,0,0,0,122,215,0,3221221376,10,9,0,0,0
17-10 14:09:40,0.062,0.062,99.875,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,701,622,0,0,0,89,145,0,3221221376,10,9,0,0,0
17-10 14:09:41,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,897,836,0,1,0,94,151,0,3221221376,10,9,0,0,0
17-10 14:09:42,0.062,0.062,99.875,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,306,614,0,0,0,83,143,0,3221221376,10,9,0,0,0
17-10 14:09:43,0,0.125,99.875,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,725,606,0,0,0,114,185,0,3221221376,10,9,0,0,0
17-10 14:09:44,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,478,836,0,1,0,103,182,0,3221221376,10,9,0,0,0
17-10 14:09:45,0.062,0.125,99.812,0,0,696430592,65109966848,191041536,1239334912,0,24576,0,4,845,614,0,0,0,109,165,0,3221221376,10,9,0,0,0
17-10 14:09:46,0,0.062,99.938,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,246,622,0,0,0,82,143,0,3221221376,10,9,0,0,0
17-10 14:09:47,0.062,0.062,99.875,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,665,606,0,0,0,105,177,0,3221221376,10,9,0,0,0
17-10 14:09:48,0,0.125,99.875,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,933,896,0,1,0,98,157,0,3221221376,10,9,1,0,0
17-10 14:09:49,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,880,674,0,0,0,107,175,0,3221221376,10,9,1,0,0
17-10 14:09:50,0.062,0.062,99.875,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,246,606,0,0,0,84,149,0,3221221376,10,9,1,0,0
17-10 14:09:51,0.062,0.125,99.750,0.062,0,696430592,65109966848,191041536,1239334912,0,24576,0,4,657,896,0,1,0,117,193,0,3221221376,10,9,1,0,0
17-10 14:09:52,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,486,630,0,0,0,87,143,0,3221221376,10,9,1,0,0
17-10 14:09:53,0,0.125,99.875,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,905,606,0,0,0,104,155,0,3221221376,10,9,1,0,0
17-10 14:09:54,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,813,836,0,1,0,106,181,0,3221221376,10,9,1,0,0
17-10 14:09:55,0.062,0.125,99.813,0,0,696430592,65109966848,191041536,1239334912,0,16384,0,4,305,674,0,0,0,116,182,0,3221221376,10,9,1,0,0
17-10 14:09:56,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,186,622,0,0,0,86,145,0,3221221376,10,9,1,0,0
17-10 14:09:57,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,24576,0,4,305,606,0,0,0,91,160,0,3221221376,10,9,1,0,0
17-10 14:09:58,0.062,0.125,99.813,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,598,912,0,1,0,90,151,0,3221221376,10,9,1,0,0
17-10 14:09:59,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,820,614,0,0,0,119,217,0,3221221376,10,9,1,0,0
17-10 14:10:00,0,0.063,99.937,0,0,696430592,65109966848,191041536,1239334912,0,0,0,0,726,666,0,0,0,92,148,0,3221221376,10,9,1,0,0
17-10 14:10:01,0.125,0.125,99.750,0,0,696438784,65109958656,191041536,1239334912,0,0,0,1,717,836,0,1,0,125,232,0,3221221376,10,9,1,0,0
17-10 14:10:02,0,0.125,99.875,0,0,696446976,65109950464,191041536,1239334912,0,0,0,0,306,622,0,0,0,133,173,0,3221221376,10,9,1,0,0
17-10 14:10:03,0,0.063,99.937,0,0,696446976,65109950464,191041536,1239334912,0,106496,0,4,648,666,0,0,0,125,211,0,3221221376,10,9,1,0,0
17-10 14:10:04,0.062,0.062,99.875,0,0,696442880,65109950464,191041536,1239339008,0,0,0,0,718,954,0,1,0,93,153,0,3221221376,10,9,1,0,0
17-10 14:10:05,0,0.125,99.875,0,0,696442880,65109950464,191041536,1239339008,0,0,0,0,449,1712,0,0,0,83,151,0,3221221376,10,9,1,0,0
17-10 14:10:06,0.062,0.062,99.875,0,0,696434688,65109958656,191041536,1239339008,0,106496,0,18,640,606,0,0,0,112,209,0,3221221376,10,9,1,0,0
17-10 14:10:07,0,0.063,99.937,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,545,682,0,0,0,104,180,0,3221221376,10,9,1,0,0
17-10 14:10:08,0,0.063,99.937,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,1146,836,0,1,0,105,172,0,3221221376,10,9,1,0,0
17-10 14:10:09,0.062,0.062,99.813,0.062,0,696434688,65109958656,191041536,1239339008,0,73728,0,6,699,614,0,0,0,98,169,0,3221221376,10,9,1,0,0
17-10 14:10:10,0,0.125,99.875,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,1035,622,0,0,0,97,160,0,3221221376,10,9,1,0,0
17-10 14:10:11,0.062,0.062,99.875,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,897,836,0,1,0,124,209,0,3221221376,10,9,1,0,0
17-10 14:10:12,0.062,0.062,99.875,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,306,614,0,0,0,81,137,0,3221221376,10,9,1,0,0
17-10 14:10:13,0.062,0.062,99.875,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,605,606,0,0,0,95,151,0,3221221376,10,9,1,0,0
17-10 14:10:14,0,0.063,99.937,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,778,836,0,1,0,91,152,0,3221221376,10,9,1,0,0
17-10 14:10:15,0,0.125,99.875,0,0,696434688,65109958656,191041536,1239339008,0,24576,0,4,365,614,0,0,0,110,191,0,3221221376,10,9,1,0,0
17-10 14:10:16,0.062,0.062,99.875,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,486,622,0,0,0,101,173,0,3221221376,10,9,1,0,0
17-10 14:10:17,0,0.063,99.937,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,425,606,0,0,0,83,145,0,3221221376,10,9,1,0,0
17-10 14:10:18,0.062,0.125,99.813,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,418,836,0,1,0,87,149,0,3221221376,10,9,1,0,0
17-10 14:10:19,0,0.063,99.937,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,665,674,0,0,0,107,177,0,3221221376,10,9,1,0,0
17-10 14:10:20,0,0.063,99.937,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,726,606,0,0,0,92,147,0,3221221376,10,9,1,0,0
17-10 14:10:21,0.062,0.062,99.813,0.062,0,696434688,65109958656,191041536,1239339008,0,24576,0,4,837,836,0,1,0,114,187,0,3221221376,10,9,1,0,0
17-10 14:10:22,0,0.125,99.875,0,0,696434688,65109958656,191041536,1239339008,0,0,0,0,246,630,0,0,0,82,143,0,3221221376,10,9,1,0,0
